"","PC1","PC2","PC3","X","sound.files","selec","duration","meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","startdom","enddom","dfslope","two_species"
"52",-4.78050526126025,-0.364422617086934,0.0116536938743535,52,"syma_torotoro_163668_44k.wav",3,1.246349516,2.547088748,0.309383854,2.631621188,2.487961477,2.719101124,0.231139647,3.130149865,14.49299155,0.871993398,0.296570549,2.696629213,2.547088748,2.591299373,0.202293578,2.94,2.604913843,1.981054688,2.928515625,0.947460938,0.084048027,2.842382813,1.981054688,-0.691080723,"torotoro"
"53",-5.87042452356075,-0.0784209034995637,0.144183130172585,53,"syma_torotoro_163668_44k.wav",4,1.278730476,2.711544738,0.252871208,2.779429018,2.5971842,2.896754009,0.299569808,2.620458085,10.63957528,0.855175306,0.14940709,2.911615174,2.711544738,2.507638911,0.180737705,2.94,2.692824929,1.72265625,2.928515625,1.205859375,0.115334207,2.928515625,2.41171875,-0.404148399,"torotoro"
"54",-4.87891068730246,1.42105353605441,-0.364025361065806,54,"syma_torotoro_163668_44k.wav",7,7.688369256,2.592348654,0.313991382,2.654396462,2.421305931,2.824661811,0.403355879,2.245050305,9.346596334,0.914572847,0.262118614,2.652575442,2.592348654,2.214507881,0.173622047,2.94,2.562646337,1.72265625,2.928515625,1.205859375,0.092716663,2.928515625,2.928515625,0,"torotoro"
"55",-5.16786710852548,0.808195371138206,0.476988848796652,55,"syma_torotoro_163668_44k.wav",9,5.207688368,2.657913407,0.317785124,2.763610178,2.495151224,2.90475276,0.409601536,3.261752547,16.99937404,0.894918119,0.23397773,2.97081133,2.657913407,2.44373492,0.181481481,2.94,2.621282959,1.464257813,2.928515625,1.464257813,0.074483485,2.497851563,2.153320313,-0.066158193,"torotoro"
"56",-3.23199562323836,-2.73504478004663,-0.563405482118355,56,"syma_torotoro_173730_44k.wav",1,0.831814175,2.352954197,0.226737181,2.396271798,2.298857486,2.474443776,0.17558629,3.436130196,16.42542314,0.816012368,0.190618819,2.462417318,2.352954197,2.319708503,0.304137931,2.94,2.359553807,1.981054688,2.583984375,0.602929688,0.12244898,2.497851563,1.981054688,-0.621288853,"torotoro"
"57",-2.38645767703741,-2.20231610020946,-2.24250894115512,57,"syma_torotoro_173730_44k.wav",4,0.821133901,2.321203614,0.331925084,2.395858709,2.288672351,2.488428745,0.199756395,4.154551231,24.67351727,0.842443259,0.326580837,2.485992692,2.321203614,2.16735738,0.211004785,2.75625,2.380957031,2.153320313,2.497851563,0.34453125,0.15942029,2.325585938,2.153320313,-0.209789932,"torotoro"
"58",-2.51091359086808,-1.69716114875755,-1.29485972587214,58,"syma_torotoro_173730_44k.wav",7,1.080952532,2.324964752,0.329162991,2.405830634,2.28736696,2.500231374,0.212864415,4.13660837,26.11150843,0.846450885,0.297328087,2.525219806,2.324964752,2.205532349,0.17854251,2.94,2.395047883,1.981054688,2.583984375,0.602929688,0.138198758,2.239453125,1.981054688,-0.239046979,"torotoro"
"59",-3.13900619727315,-1.17839642465303,2.1421109594373,59,"syma_torotoro_173730_44k.wav",10,1.413310855,2.474376019,0.203250218,2.515923567,2.431705591,2.576079264,0.144373673,3.340223589,14.8083023,0.817343934,0.156090411,2.559094126,2.474376019,2.199705735,0.194273128,2.75625,2.388227983,0.947460938,2.75625,1.808789063,0.067063492,2.583984375,1.808789063,-0.548495973,"torotoro"
"60",-1.164706611187,-0.677971724295034,1.70753684021006,60,"syma_torotoro_173730_44k.wav",11,6.795783261,2.256006494,0.235089564,2.291590023,2.210948422,2.354572879,0.143624457,4.070148362,23.47354,0.86533319,0.275702783,2.329850636,2.256006494,2.060556704,0.173622047,2.94,2.228115986,0.947460938,2.75625,1.808789063,0.054386823,0.947460938,1.894921875,0.139418946,"torotoro"
"61",-2.38985736693206,0.648897382841687,-1.39385081519672,61,"syma_torotoro_173733_44k.wav",1,0.85548772,2.342630349,0.38385689,2.440935673,2.250292398,2.609356725,0.359064327,2.781774235,12.28785984,0.900168365,0.440203851,2.452631579,2.342630349,1.945790182,0.186864407,2.94,2.349183968,1.981054688,2.75625,0.775195313,0.112654321,2.239453125,2.153320313,-0.100682699,"torotoro"
"62",-1.85934616893486,2.33047332229485,1.75120838619203,62,"syma_torotoro_173733_44k.wav",2,9.373017974,2.382256373,0.33451274,2.401579004,2.213058786,2.584124613,0.371065827,2.395462124,10.10424213,0.925750615,0.392890537,2.192254348,2.382256373,1.956737471,0.172941176,2.94,2.28673545,0.947460938,2.928515625,1.981054688,0.043046715,1.981054688,1.808789063,-0.018378886,"torotoro"
"63",-0.524662177650434,-0.21467969988981,-1.52716904324808,63,"syma_torotoro_173733_44k.wav",3,4.445148389,2.103252665,0.391126274,2.220697413,2.002699663,2.309786277,0.307086614,4.368970792,27.38522564,0.915440231,0.504436806,2.291113611,2.103252665,1.79452488,0.172941176,2.94,2.221865797,1.894921875,2.670117188,0.775195313,0.085447652,1.981054688,2.0671875,0.019376814,"torotoro"
"64",6.82574962478568,-0.355746470431617,-1.38030394693733,64,"syma_torotoro_173733_44k.wav",4,1.084240606,1.590235892,0.372869455,1.520295203,1.277675277,1.832103321,0.554428044,2.863529971,15.46033447,0.912046099,0.418206927,1.228782288,1.590235892,0.806172266,0.1743083,2.205,1.431842238,1.119726563,2.0671875,0.947460938,0.152173913,1.205859375,1.378125,0.158881363,"torotoro"
"65",1.80508587312923,2.11483575902213,-1.13707165379787,65,"syma_torotoro_173733_44k.wav",5,0.502426416,2.027789002,0.43689348,2.145418327,1.828685259,2.306772908,0.478087649,2.148771196,7.941516665,0.928151563,0.575126051,2.145418327,2.027789002,1.259977331,0.1743083,2.594117647,2.061178234,1.03359375,2.41171875,1.378125,0.181547619,1.981054688,1.981054688,0,"torotoro"
"66",0.446383567967198,1.08985194783151,0.502494290248433,66,"syma_torotoro_173740_44k.wav",2,1.951768916,2.243901707,0.371097016,2.362029208,2.200102485,2.459390213,0.259287727,2.835012176,11.42048759,0.882278983,0.344771785,2.459902639,2.243901707,1.149501015,0.175,2.94,1.89440918,0.947460938,2.583984375,1.636523438,0.168294989,1.03359375,1.03359375,0,"torotoro"
"67",-1.60444126043163,-0.959040911257187,1.21234899689925,67,"syma_torotoro_173740_44k.wav",5,1.495079524,2.330255148,0.245544279,2.393311037,2.266889632,2.456856187,0.189966555,3.441072673,16.90783732,0.84872234,0.243515248,2.416053512,2.330255148,2.011274421,0.175697211,2.75625,2.264350891,1.119726563,2.583984375,1.464257813,0.077350625,2.153320313,1.550390625,-0.403275998,"torotoro"
"68",-2.30356138302465,-0.400108087138903,1.85479575723748,68,"syma_torotoro_173740_44k.wav",7,1.6231521,2.331377912,0.24531744,2.4017252,2.260012323,2.471349353,0.21133703,3.317492673,15.78466124,0.852216922,0.23720775,2.48120764,2.331377912,2.220983968,0.195132743,2.94,2.24564973,1.291992188,2.928515625,1.636523438,0.084668192,2.325585938,1.291992188,-0.636781821,"torotoro"
"69",-1.00318884488861,-1.40123767183374,1.55383804897465,69,"syma_torotoro_173740_44k.wav",12,1.650816502,2.311478723,0.260654565,2.398364132,2.25295365,2.456528325,0.203574674,4.421727902,28.59787571,0.843653361,0.241691022,2.449863678,2.311478723,1.955460982,0.1764,2.94,2.213977223,0.947460938,2.497851563,1.550390625,0.076044129,1.205859375,0.947460938,-0.156527656,"torotoro"
"70",-1.32855002760452,-0.655438096526038,1.07128798545478,70,"syma_torotoro_173740_44k.wav",19,1.398254117,2.31462915,0.259872444,2.391988555,2.218168813,2.468526466,0.250357654,3.487767356,17.33263413,0.853369035,0.26013282,2.472103004,2.31462915,1.98799891,0.18,2.94,2.226533203,1.03359375,2.497851563,1.464257813,0.097874444,1.119726563,1.636523438,0.36960154,"torotoro"
