"","value","parameter"
"334",0.114952552003269,"Nm_meg_tor"
"335",0.121769156480391,"Nm_meg_tor"
"336",0.118138091994868,"Nm_meg_tor"
"337",0.11704043965058,"Nm_meg_tor"
"338",0.119173708154973,"Nm_meg_tor"
"339",0.112250180892236,"Nm_meg_tor"
"340",0.11426854573717,"Nm_meg_tor"
"341",0.119359399872806,"Nm_meg_tor"
"342",0.122137953540261,"Nm_meg_tor"
"343",0.121546654862276,"Nm_meg_tor"
"344",0.115814002159845,"Nm_meg_tor"
"345",0.119822689534455,"Nm_meg_tor"
"346",0.12043481495371,"Nm_meg_tor"
"347",0.114473422941171,"Nm_meg_tor"
"348",0.11446146610715,"Nm_meg_tor"
"349",0.112372044476229,"Nm_meg_tor"
"350",0.120569325356197,"Nm_meg_tor"
"351",0.110885076910706,"Nm_meg_tor"
"352",0.118143027327088,"Nm_meg_tor"
"353",0.117510004616886,"Nm_meg_tor"
"354",0.122188439107931,"Nm_meg_tor"
"355",0.123001989027227,"Nm_meg_tor"
"356",0.114107456330119,"Nm_meg_tor"
"357",0.117710129044602,"Nm_meg_tor"
"358",0.122440652062385,"Nm_meg_tor"
"359",0.123367763988066,"Nm_meg_tor"
"360",0.148389320970157,"Nm_meg_tor"
"361",0.115848448224168,"Nm_meg_tor"
"362",0.120433754034215,"Nm_meg_tor"
"363",0.120086394751555,"Nm_meg_tor"
"364",0.118784359071199,"Nm_meg_tor"
"365",0.123848204688334,"Nm_meg_tor"
"366",0.118120239076006,"Nm_meg_tor"
"367",0.120152095882538,"Nm_meg_tor"
"368",0.12059573355438,"Nm_meg_tor"
"369",0.118068839245141,"Nm_meg_tor"
"370",0.120613170631898,"Nm_meg_tor"
"371",0.120124577373206,"Nm_meg_tor"
"372",0.121309753740782,"Nm_meg_tor"
"373",0.119837407548745,"Nm_meg_tor"
"374",0.118736935280682,"Nm_meg_tor"
"375",0.117832566915797,"Nm_meg_tor"
"376",0.119598326480918,"Nm_meg_tor"
"377",0.120599860291225,"Nm_meg_tor"
"378",0.11699344716606,"Nm_meg_tor"
"379",0.113932954783083,"Nm_meg_tor"
"380",0.115092535594713,"Nm_meg_tor"
"381",0.114413046319714,"Nm_meg_tor"
"382",0.118964101936962,"Nm_meg_tor"
"383",0.115351699946877,"Nm_meg_tor"
"384",0.119138035434309,"Nm_meg_tor"
"385",0.12036509537066,"Nm_meg_tor"
"386",0.11783061119805,"Nm_meg_tor"
"387",0.115595776116432,"Nm_meg_tor"
"388",0.116149703336015,"Nm_meg_tor"
"389",0.116565869123842,"Nm_meg_tor"
"390",0.122765015391355,"Nm_meg_tor"
"391",0.119554637740395,"Nm_meg_tor"
"392",0.116896923365329,"Nm_meg_tor"
"393",0.121959827364054,"Nm_meg_tor"
"394",0.120514568247756,"Nm_meg_tor"
"395",0.118904143231221,"Nm_meg_tor"
"396",0.118669825323402,"Nm_meg_tor"
"397",0.118154684960741,"Nm_meg_tor"
"398",0.124211604063891,"Nm_meg_tor"
"399",0.119846848640536,"Nm_meg_tor"
"400",0.149513174540978,"Nm_meg_tor"
